regime,scope,system,seed,t,l1_from_matched,prior_neg,prior_neu,prior_pos,macro_f1
lodo,Social,full_midinject,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6880733170515594
lodo,Social,full_midinject,s42,1.0,0.512,0.28,0.55,0.17,0.6802767476334836
lodo,Social,full_midinject,s87,0.0,0.0,0.348,0.294,0.358,0.7020651512152196
lodo,Social,full_midinject,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.7003456909209894
lodo,Social,full_midinject,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.6977756468115398
lodo,Social,full_midinject,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.6943887612035685
lodo,Social,full_midinject,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.6901959026521771
lodo,Social,full_midinject,s87,0.5,0.256,0.314,0.422,0.264,0.6851874068754409
lodo,Social,full_midinject,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.6793339060641341
lodo,Social,full_midinject,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6725858435595425
lodo,Social,full_midinject,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.6648716965135648
lodo,Social,full_midinject,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6560947697479046
lodo,Social,full_midinject,s87,1.0,0.512,0.28,0.55,0.17,0.6461282469265889
lodo,Social,mdeberta_dapt,s100,0.0,0.0,0.348,0.294,0.358,0.7435246097972188
lodo,Social,mdeberta_dapt,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7430628350504648
lodo,Social,mdeberta_dapt,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7417749093728251
lodo,Social,mdeberta_dapt,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7397031732280429
lodo,Social,mdeberta_dapt,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7368646276134788
lodo,Social,mdeberta_dapt,s100,0.5,0.256,0.314,0.422,0.264,0.733253333104339
lodo,Social,mdeberta_dapt,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7288409147063307
lodo,Social,mdeberta_dapt,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7235753120011065
lodo,Social,mdeberta_dapt,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.7173776504032015
lodo,Social,mdeberta_dapt,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7101368242649916
lodo,Social,mdeberta_dapt,s100,1.0,0.512,0.28,0.55,0.17,0.7017010047245682
lodo,Social,mdeberta_dapt,s13,0.0,0.0,0.348,0.294,0.358,0.7178711513889487
lodo,Social,mdeberta_dapt,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7162472342732387
lodo,Social,mdeberta_dapt,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7138084913210321
lodo,Social,mdeberta_dapt,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7105905049027679
lodo,Social,mdeberta_dapt,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7066049273242084
lodo,Social,mdeberta_dapt,s13,0.5,0.256,0.314,0.422,0.264,0.7018417635317084
lodo,Social,mdeberta_dapt,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6962699206089044
lodo,Social,mdeberta_dapt,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6898361886709655
lodo,Social,mdeberta_dapt,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6824625912669363
lodo,Social,mdeberta_dapt,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6740418139255553
lodo,Social,mdeberta_dapt,s13,1.0,0.512,0.28,0.55,0.17,0.6644301338554673
lodo,Social,mdeberta_dapt,s21,0.0,0.0,0.348,0.294,0.358,0.7242633143411106
lodo,Social,mdeberta_dapt,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.724225723254154
lodo,Social,mdeberta_dapt,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.7233295818549754
lodo,Social,mdeberta_dapt,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.7216190865135493
lodo,Social,mdeberta_dapt,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.719113312313907
lodo,Social,mdeberta_dapt,s21,0.5,0.256,0.314,0.422,0.264,0.7158084903479045
lodo,Social,mdeberta_dapt,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.7116784975661917
lodo,Social,mdeberta_dapt,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.7066736762540184
lodo,Social,mdeberta_dapt,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.700717861231925
lodo,Social,mdeberta_dapt,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6937032317669055
lodo,Social,mdeberta_dapt,s21,1.0,0.512,0.28,0.55,0.17,0.6854822591671598
lodo,Social,mdeberta_dapt,s42,0.0,0.0,0.348,0.294,0.358,0.7105924565471705
lodo,Social,mdeberta_dapt,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7082738734841332
lodo,Social,mdeberta_dapt,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.705140142148549
lodo,Social,mdeberta_dapt,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7012231007591434
lodo,Social,mdeberta_dapt,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.6965321498419694
lodo,Social,mdeberta_dapt,s42,0.5,0.256,0.314,0.422,0.264,0.6910568207584102
lodo,Social,mdeberta_dapt,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.684767806458216
lodo,Social,mdeberta_dapt,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6776167015197379
lodo,Social,mdeberta_dapt,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6695345178737501
lodo,Social,mdeberta_dapt,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6604288886146642
lodo,Social,mdeberta_dapt,s42,1.0,0.512,0.28,0.55,0.17,0.6501797122083938
lodo,Social,mdeberta_dapt,s87,0.0,0.0,0.348,0.294,0.358,0.742146892810227
lodo,Social,mdeberta_dapt,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.7411003802906458
lodo,Social,mdeberta_dapt,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.7392313944964765
lodo,Social,mdeberta_dapt,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.736577705084437
lodo,Social,mdeberta_dapt,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.7331522765791556
lodo,Social,mdeberta_dapt,s87,0.5,0.256,0.314,0.422,0.264,0.7289457110082064
lodo,Social,mdeberta_dapt,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.723926866510962
lodo,Social,mdeberta_dapt,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.7180418319063596
lodo,Social,mdeberta_dapt,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.7112111955113184
lodo,Social,mdeberta_dapt,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.7033253022760704
lodo,Social,mdeberta_dapt,s87,1.0,0.512,0.28,0.55,0.17,0.694236888945534
lodo,Social,mdeberta_ft,s100,0.0,0.0,0.348,0.294,0.358,0.7190485327411454
lodo,Social,mdeberta_ft,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7181866497633229
lodo,Social,mdeberta_ft,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7164680150079393
lodo,Social,mdeberta_ft,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7139323785612518
lodo,Social,mdeberta_ft,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7105953580918101
lodo,Social,mdeberta_ft,s100,0.5,0.256,0.314,0.422,0.264,0.7064509286534068
lodo,Social,mdeberta_ft,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7014722662276514
lodo,Social,mdeberta_ft,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.695611137879831
lodo,Social,mdeberta_ft,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6887958327352988
lodo,Social,mdeberta_ft,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6809274376723552
lodo,Social,mdeberta_ft,s100,1.0,0.512,0.28,0.55,0.17,0.6718740387491146
lodo,Social,mdeberta_ft,s13,0.0,0.0,0.348,0.294,0.358,0.7109478168449419
lodo,Social,mdeberta_ft,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7096877298463987
lodo,Social,mdeberta_ft,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7075634360140243
lodo,Social,mdeberta_ft,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7046121861437703
lodo,Social,mdeberta_ft,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7008476806512945
lodo,Social,mdeberta_ft,s13,0.5,0.256,0.314,0.422,0.264,0.6962623502031323
lodo,Social,mdeberta_ft,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6908280659513443
lodo,Social,mdeberta_ft,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6844954473392448
lodo,Social,mdeberta_ft,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6771917489045239
lodo,Social,mdeberta_ft,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.668817125945662
lodo,Social,mdeberta_ft,s13,1.0,0.512,0.28,0.55,0.17,0.6592388641482846
lodo,Social,mdeberta_ft,s42,0.0,0.0,0.348,0.294,0.358,0.7082318115330537
lodo,Social,mdeberta_ft,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7059911666732486
lodo,Social,mdeberta_ft,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7029240424894043
lodo,Social,mdeberta_ft,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.6990626011204353
lodo,Social,mdeberta_ft,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.694416382362375
lodo,Social,mdeberta_ft,s42,0.5,0.256,0.314,0.422,0.264,0.6889746167829434
lodo,Social,mdeberta_ft,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.682707000250569
lodo,Social,mdeberta_ft,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.675563127600629
lodo,Social,mdeberta_ft,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6674706002431604
lodo,Social,mdeberta_ft,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6583316539750349
lodo,Social,mdeberta_ft,s42,1.0,0.512,0.28,0.55,0.17,0.6480179635109442
lodo,Social,xlmr_dapt,s100,0.0,0.0,0.348,0.294,0.358,0.710700209881615
lodo,Social,xlmr_dapt,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7084348265122943
lodo,Social,xlmr_dapt,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7053607975755919
lodo,Social,xlmr_dapt,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7015084310978881
lodo,Social,xlmr_dapt,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6968853283283952
lodo,Social,xlmr_dapt,s100,0.5,0.256,0.314,0.422,0.264,0.6914787320762422
lodo,Social,xlmr_dapt,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6852562897181755
lodo,Social,xlmr_dapt,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6781654420576558
lodo,Social,xlmr_dapt,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6701314563566685
lodo,Social,xlmr_dapt,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6610539459557362
lodo,Social,xlmr_dapt,s100,1.0,0.512,0.28,0.55,0.17,0.6508015218860144
lodo,Social,xlmr_dapt,s13,0.0,0.0,0.348,0.294,0.358,0.7141825896799099
lodo,Social,xlmr_dapt,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7143397917909104
lodo,Social,xlmr_dapt,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7136084069080315
lodo,Social,xlmr_dapt,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7120325635107596
lodo,Social,xlmr_dapt,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7096316077370751
lodo,Social,xlmr_dapt,s13,0.5,0.256,0.314,0.422,0.264,0.7064024696193248
lodo,Social,xlmr_dapt,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7023203738172853
lodo,Social,xlmr_dapt,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6973380455213691
lodo,Social,xlmr_dapt,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6913833612729204
lodo,Social,xlmr_dapt,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6843551895797534
lodo,Social,xlmr_dapt,s13,1.0,0.512,0.28,0.55,0.17,0.6761169130528516
lodo,Social,xlmr_dapt,s42,0.0,0.0,0.348,0.294,0.358,0.7055840878704754
lodo,Social,xlmr_dapt,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7069044950131383
lodo,Social,xlmr_dapt,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7073127602103022
lodo,Social,xlmr_dapt,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7068570841465253
lodo,Social,xlmr_dapt,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7055612775684299
lodo,Social,xlmr_dapt,s42,0.5,0.256,0.314,0.422,0.264,0.7034266713003365
lodo,Social,xlmr_dapt,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7004324365651365
lodo,Social,xlmr_dapt,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6965343661773623
lodo,Social,xlmr_dapt,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6916619633924291
lodo,Social,xlmr_dapt,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6857134489887776
lodo,Social,xlmr_dapt,s42,1.0,0.512,0.28,0.55,0.17,0.6785479737462984
lodo,Social,xlmr_ft,s100,0.0,0.0,0.348,0.294,0.358,0.6989168510830156
lodo,Social,xlmr_ft,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.6982004754983682
lodo,Social,xlmr_ft,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6966149726747614
lodo,Social,xlmr_ft,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6942010965983587
lodo,Social,xlmr_ft,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6909758378195642
lodo,Social,xlmr_ft,s100,0.5,0.256,0.314,0.422,0.264,0.6869347601737621
lodo,Social,xlmr_ft,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6820527603458366
lodo,Social,xlmr_ft,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6762834139654866
lodo,Social,xlmr_ft,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6695568844718508
lodo,Social,xlmr_ft,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6617761861513207
lodo,Social,xlmr_ft,s100,1.0,0.512,0.28,0.55,0.17,0.6528113714610253
lodo,Social,xlmr_ft,s13,0.0,0.0,0.348,0.294,0.358,0.6953697289022318
lodo,Social,xlmr_ft,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.6924965504056901
lodo,Social,xlmr_ft,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.6888295896193624
lodo,Social,xlmr_ft,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6843978878470706
lodo,Social,xlmr_ft,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6792088062355575
lodo,Social,xlmr_ft,s13,0.5,0.256,0.314,0.422,0.264,0.6732505014182842
lodo,Social,xlmr_ft,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6664929070875164
lodo,Social,xlmr_ft,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6588874657263318
lodo,Social,xlmr_ft,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.6503656784455779
lodo,Social,xlmr_ft,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.6408363920234277
lodo,Social,xlmr_ft,s13,1.0,0.512,0.28,0.55,0.17,0.6301815889619281
lodo,Social,xlmr_ft,s21,0.0,0.0,0.348,0.294,0.358,0.7001927923585085
lodo,Social,xlmr_ft,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7000782955966679
lodo,Social,xlmr_ft,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.6991502643360575
lodo,Social,xlmr_ft,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.6974556089504791
lodo,Social,xlmr_ft,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.6950175592926479
lodo,Social,xlmr_ft,s21,0.5,0.256,0.314,0.422,0.264,0.6918376913253875
lodo,Social,xlmr_ft,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.6878962347885129
lodo,Social,xlmr_ft,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.6831507119766583
lodo,Social,xlmr_ft,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.6775327086006682
lodo,Social,xlmr_ft,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6709422801167131
lodo,Social,xlmr_ft,s21,1.0,0.512,0.28,0.55,0.17,0.6632390716003106
lodo,Social,xlmr_ft,s42,0.0,0.0,0.348,0.294,0.358,0.6839708086284708
lodo,Social,xlmr_ft,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.6830935702760342
lodo,Social,xlmr_ft,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.6813602371022466
lodo,Social,xlmr_ft,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.6788108164599395
lodo,Social,xlmr_ft,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.675461887439916
lodo,Social,xlmr_ft,s42,0.5,0.256,0.314,0.422,0.264,0.6713088845662516
lodo,Social,xlmr_ft,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.6663268198951247
lodo,Social,xlmr_ft,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6604696013101269
lodo,Social,xlmr_ft,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.65366791795346
lodo,Social,xlmr_ft,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6458254782372225
lodo,Social,xlmr_ft,s42,1.0,0.512,0.28,0.55,0.17,0.6368131622814439
lodo,Social,xlmr_ft,s87,0.0,0.0,0.348,0.294,0.358,0.7130425729435049
lodo,Social,xlmr_ft,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.7122465110595932
lodo,Social,xlmr_ft,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.7105974596552574
lodo,Social,xlmr_ft,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.7081359688236896
lodo,Social,xlmr_ft,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.7048784866861845
lodo,Social,xlmr_ft,s87,0.5,0.256,0.314,0.422,0.264,0.7008197035847985
lodo,Social,xlmr_ft,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.6959332374664084
lodo,Social,xlmr_ft,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6901708199743197
lodo,Social,xlmr_ft,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.6834599364678926
lodo,Social,xlmr_ft,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6756996648204739
lodo,Social,xlmr_ft,s87,1.0,0.512,0.28,0.55,0.17,0.6667542012356132
lodo,Social,xlmr_supcon,s100,0.0,0.0,0.348,0.294,0.358,0.6875442066990612
lodo,Social,xlmr_supcon,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.6876473525150129
lodo,Social,xlmr_supcon,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.6868614663863868
lodo,Social,xlmr_supcon,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.6852318122848668
lodo,Social,xlmr_supcon,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.6827797873026519
lodo,Social,xlmr_supcon,s100,0.5,0.256,0.314,0.422,0.264,0.6795054018161929
lodo,Social,xlmr_supcon,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.6753882314178679
lodo,Social,xlmr_supcon,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.6703870171647847
lodo,Social,xlmr_supcon,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.6644379171799746
lodo,Social,xlmr_supcon,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.6574512461140766
lodo,Social,xlmr_supcon,s100,1.0,0.512,0.28,0.55,0.17,0.6493063456368194
lodo,Social,xlmr_supcon,s13,0.0,0.0,0.348,0.294,0.358,0.678601403662561
lodo,Social,xlmr_supcon,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.6776350455056698
lodo,Social,xlmr_supcon,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.6757891268761362
lodo,Social,xlmr_supcon,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.6731039920030271
lodo,Social,xlmr_supcon,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.6695980791488557
lodo,Social,xlmr_supcon,s13,0.5,0.256,0.314,0.422,0.264,0.6652705219751907
lodo,Social,xlmr_supcon,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.6601024316330992
lodo,Social,xlmr_supcon,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.6540570828661232
lodo,Social,xlmr_supcon,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.647079092004723
lodo,Social,xlmr_supcon,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.639092562881002
lodo,Social,xlmr_supcon,s13,1.0,0.512,0.28,0.55,0.17,0.6299980674052486
lodo,Social,xlmr_supcon,s21,0.0,0.0,0.348,0.294,0.358,0.682775384502183
lodo,Social,xlmr_supcon,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.682134047968478
lodo,Social,xlmr_supcon,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.6806089182694498
lodo,Social,xlmr_supcon,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.678240491288799
lodo,Social,xlmr_supcon,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.6750466788420523
lodo,Social,xlmr_supcon,s21,0.5,0.256,0.314,0.422,0.264,0.6710251736319294
lodo,Social,xlmr_supcon,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.6661544220105072
lodo,Social,xlmr_supcon,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.6603933852877332
lodo,Social,xlmr_supcon,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.653680120383622
lodo,Social,xlmr_supcon,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.6459290733919848
lodo,Social,xlmr_supcon,s21,1.0,0.512,0.28,0.55,0.17,0.6370268287496409
lodo,Social,xlmr_supcon,s42,0.0,0.0,0.348,0.294,0.358,0.7045833894674911
lodo,Social,xlmr_supcon,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7047347879245432
lodo,Social,xlmr_supcon,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.703992438055368
lodo,Social,xlmr_supcon,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7024011249121388
lodo,Social,xlmr_supcon,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.6999813139722951
lodo,Social,xlmr_supcon,s42,0.5,0.256,0.314,0.422,0.264,0.6967315477982902
lodo,Social,xlmr_supcon,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.6926292597257665
lodo,Social,xlmr_supcon,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.6876301637965535
lodo,Social,xlmr_supcon,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.6816661947853468
lodo,Social,xlmr_supcon,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.6746417877058694
lodo,Social,xlmr_supcon,s42,1.0,0.512,0.28,0.55,0.17,0.666428064084519
lodo,Social,xlmr_supcon,s87,0.0,0.0,0.348,0.294,0.358,0.6759314168861857
lodo,Social,xlmr_supcon,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.6749897350482931
lodo,Social,xlmr_supcon,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.6731817333328309
lodo,Social,xlmr_supcon,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.6705481985735465
lodo,Social,xlmr_supcon,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.6671073706358932
lodo,Social,xlmr_supcon,s87,0.5,0.256,0.314,0.422,0.264,0.6628575776984934
lodo,Social,xlmr_supcon,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.657778453678983
lodo,Social,xlmr_supcon,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.6518309634613567
lodo,Social,xlmr_supcon,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.6449563088333251
lodo,Social,xlmr_supcon,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.6370736575651382
lodo,Social,xlmr_supcon,s87,1.0,0.512,0.28,0.55,0.17,0.6280765043646248
lodo,Tech,full,s100,0.0,0.0,0.348,0.294,0.358,0.7244577953635752
lodo,Tech,full,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7265162663638743
lodo,Tech,full,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7277522877785169
lodo,Tech,full,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7282245567580817
lodo,Tech,full,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7279663043971102
lodo,Tech,full,s100,0.5,0.256,0.314,0.422,0.264,0.7269876369001099
lodo,Tech,full,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7252759360395652
lodo,Tech,full,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.722794336756111
lodo,Tech,full,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.719477985554585
lodo,Tech,full,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7152273807531303
lodo,Tech,full,s100,1.0,0.512,0.28,0.55,0.17,0.7098974801920105
lodo,Tech,full,s13,0.0,0.0,0.348,0.294,0.358,0.7283512735951292
lodo,Tech,full,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7305794107262762
lodo,Tech,full,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7319725877406795
lodo,Tech,full,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7325904327194492
lodo,Tech,full,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7324668737521223
lodo,Tech,full,s13,0.5,0.256,0.314,0.422,0.264,0.7316125526803722
lodo,Tech,full,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7300153098768861
lodo,Tech,full,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7276387757573864
lodo,Tech,full,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7244188019382746
lodo,Tech,full,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7202570843836268
lodo,Tech,full,s13,1.0,0.512,0.28,0.55,0.17,0.7150107586617853
lodo,Tech,full,s21,0.0,0.0,0.348,0.294,0.358,0.7248065452695022
lodo,Tech,full,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7266950119974257
lodo,Tech,full,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.7277586345071505
lodo,Tech,full,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.7280552635229959
lodo,Tech,full,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.7276173317834727
lodo,Tech,full,s21,0.5,0.256,0.314,0.422,0.264,0.7264542141300532
lodo,Tech,full,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.7245526647875694
lodo,Tech,full,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.7218753634315681
lodo,Tech,full,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.7183572970864667
lodo,Tech,full,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.7138993209546483
lodo,Tech,full,s21,1.0,0.512,0.28,0.55,0.17,0.7083576622871764
lodo,Tech,full,s42,0.0,0.0,0.348,0.294,0.358,0.7394283964962739
lodo,Tech,full,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7407613668907671
